Timestamp             | Level    | Emoji | Location                         | Message
2025-05-03 01:05:04 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 25/250
2025-05-03 01:05:04 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 26/250
2025-05-03 01:05:04 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 27/250
2025-05-03 01:05:05 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 28/250
2025-05-03 01:05:05 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 29/250
2025-05-03 01:05:05 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 30/250
2025-05-03 01:05:05 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 31/250
2025-05-03 01:05:05 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 32/250
2025-05-03 01:05:05 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 33/250
2025-05-03 01:05:05 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 34/250
2025-05-03 01:05:05 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 35/250
2025-05-03 01:05:05 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 36/250
2025-05-03 01:05:06 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 37/250
2025-05-03 01:05:06 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 38/250
2025-05-03 01:05:06 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 39/250
2025-05-03 01:05:06 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 40/250
2025-05-03 01:05:06 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 41/250
2025-05-03 01:05:06 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 42/250
2025-05-03 01:05:06 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 43/250
2025-05-03 01:05:06 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 44/250
2025-05-03 01:05:06 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 45/250
2025-05-03 01:05:07 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 46/250
2025-05-03 01:05:07 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 47/250
2025-05-03 01:05:07 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 48/250
2025-05-03 01:05:07 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 49/250
2025-05-03 01:05:07 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 50/250
2025-05-03 01:05:07 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 51/250
2025-05-03 01:05:07 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 52/250
2025-05-03 01:05:07 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 53/250
2025-05-03 01:05:07 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 54/250
2025-05-03 01:05:07 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 55/250
2025-05-03 01:05:08 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 56/250
2025-05-03 01:05:08 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 57/250
2025-05-03 01:05:08 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 58/250
2025-05-03 01:05:08 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 59/250
2025-05-03 01:05:08 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 60/250
2025-05-03 01:05:08 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 61/250
2025-05-03 01:05:08 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 62/250
2025-05-03 01:05:08 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 63/250
2025-05-03 01:05:08 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 64/250
2025-05-03 01:05:08 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 65/250
2025-05-03 01:05:08 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 66/250
2025-05-03 01:05:09 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 67/250
2025-05-03 01:05:09 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 68/250
2025-05-03 01:05:09 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 69/250
2025-05-03 01:05:09 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 70/250
2025-05-03 01:05:09 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 71/250
2025-05-03 01:05:09 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 72/250
2025-05-03 01:05:09 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 73/250
2025-05-03 01:05:09 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 74/250
2025-05-03 01:05:09 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 75/250
2025-05-03 01:05:09 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 76/250
2025-05-03 01:05:10 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 77/250
2025-05-03 01:05:10 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 78/250
2025-05-03 01:05:10 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 79/250
2025-05-03 01:05:10 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 80/250
2025-05-03 01:05:10 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 81/250
2025-05-03 01:05:10 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 82/250
2025-05-03 01:05:10 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 83/250
2025-05-03 01:05:10 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 84/250
2025-05-03 01:05:10 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 85/250
2025-05-03 01:05:10 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 86/250
2025-05-03 01:05:11 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 87/250
2025-05-03 01:05:11 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 88/250
2025-05-03 01:05:11 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 89/250
2025-05-03 01:05:11 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 90/250
2025-05-03 01:05:11 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 91/250
2025-05-03 01:05:11 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 92/250
2025-05-03 01:05:11 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 93/250
2025-05-03 01:05:11 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 94/250
2025-05-03 01:05:11 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 95/250
2025-05-03 01:05:12 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 96/250
2025-05-03 01:05:12 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 97/250
2025-05-03 01:05:12 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 98/250
2025-05-03 01:05:12 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 99/250
2025-05-03 01:05:12 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 100/250
2025-05-03 01:05:12 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 101/250
2025-05-03 01:05:12 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 102/250
2025-05-03 01:05:12 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 103/250
2025-05-03 01:05:12 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 104/250
2025-05-03 01:05:13 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 105/250
2025-05-03 01:05:13 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 106/250
2025-05-03 01:05:13 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 107/250
2025-05-03 01:05:13 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 108/250
2025-05-03 01:05:13 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 109/250
2025-05-03 01:05:13 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 110/250
2025-05-03 01:05:13 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 111/250
2025-05-03 01:05:13 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 112/250
2025-05-03 01:05:14 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 113/250
2025-05-03 01:05:14 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 114/250
2025-05-03 01:05:14 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 115/250
2025-05-03 01:05:15 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 116/250
2025-05-03 01:05:15 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 117/250
2025-05-03 01:05:15 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 118/250
2025-05-03 01:05:15 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 119/250
2025-05-03 01:05:15 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 120/250
2025-05-03 01:05:16 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 121/250
2025-05-03 01:05:16 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 122/250
2025-05-03 01:05:16 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 123/250
2025-05-03 01:05:16 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 124/250
2025-05-03 01:05:16 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 125/250
2025-05-03 01:05:16 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 126/250
2025-05-03 01:05:16 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 127/250
2025-05-03 01:05:16 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 128/250
2025-05-03 01:05:17 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 129/250
2025-05-03 01:05:17 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 130/250
2025-05-03 01:05:17 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 131/250
2025-05-03 01:05:17 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 132/250
2025-05-03 01:05:17 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 133/250
2025-05-03 01:05:17 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 134/250
2025-05-03 01:05:17 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 135/250
2025-05-03 01:05:17 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 136/250
2025-05-03 01:05:18 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 137/250
2025-05-03 01:05:18 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 138/250
2025-05-03 01:05:18 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 139/250
2025-05-03 01:05:18 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 140/250
2025-05-03 01:05:18 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 141/250
2025-05-03 01:05:18 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 142/250
2025-05-03 01:05:18 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 143/250
2025-05-03 01:05:18 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 144/250
2025-05-03 01:05:18 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 145/250
2025-05-03 01:05:19 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 146/250
2025-05-03 01:05:19 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 147/250
2025-05-03 01:05:19 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 148/250
2025-05-03 01:05:19 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 149/250
2025-05-03 01:05:19 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 150/250
2025-05-03 01:05:19 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 151/250
2025-05-03 01:05:19 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 152/250
2025-05-03 01:05:19 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 153/250
2025-05-03 01:05:19 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 154/250
2025-05-03 01:05:20 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 155/250
2025-05-03 01:05:20 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 156/250
2025-05-03 01:05:20 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 157/250
2025-05-03 01:05:20 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 158/250
2025-05-03 01:05:20 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 159/250
2025-05-03 01:05:20 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 160/250
2025-05-03 01:05:20 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 161/250
2025-05-03 01:05:20 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 162/250
2025-05-03 01:05:20 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 163/250
2025-05-03 01:05:21 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 164/250
2025-05-03 01:05:21 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 165/250
2025-05-03 01:05:21 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 166/250
2025-05-03 01:05:21 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 167/250
2025-05-03 01:05:21 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 168/250
2025-05-03 01:05:21 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 169/250
2025-05-03 01:05:21 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 170/250
2025-05-03 01:05:21 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 171/250
2025-05-03 01:05:21 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 172/250
2025-05-03 01:05:22 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 173/250
2025-05-03 01:05:22 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 174/250
2025-05-03 01:05:22 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 175/250
2025-05-03 01:05:22 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 176/250
2025-05-03 01:05:22 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 177/250
2025-05-03 01:05:22 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 178/250
2025-05-03 01:05:22 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 179/250
2025-05-03 01:05:22 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 180/250
2025-05-03 01:05:22 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 181/250
2025-05-03 01:05:23 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 182/250
2025-05-03 01:05:23 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 183/250
2025-05-03 01:05:23 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 184/250
2025-05-03 01:05:23 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 185/250
2025-05-03 01:05:23 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 186/250
2025-05-03 01:05:23 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 187/250
2025-05-03 01:05:23 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 188/250
2025-05-03 01:05:23 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 189/250
2025-05-03 01:05:24 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 190/250
2025-05-03 01:05:24 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 191/250
2025-05-03 01:05:24 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 192/250
2025-05-03 01:05:24 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 193/250
2025-05-03 01:05:24 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 194/250
2025-05-03 01:05:24 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 195/250
2025-05-03 01:05:24 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 196/250
2025-05-03 01:05:24 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 197/250
2025-05-03 01:05:24 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 198/250
2025-05-03 01:05:25 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 199/250
2025-05-03 01:05:25 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 200/250
2025-05-03 01:05:25 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 201/250
2025-05-03 01:05:25 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 202/250
2025-05-03 01:05:25 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 203/250
2025-05-03 01:05:25 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 204/250
2025-05-03 01:05:25 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 205/250
2025-05-03 01:05:25 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 206/250
2025-05-03 01:05:26 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 207/250
2025-05-03 01:05:26 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 208/250
2025-05-03 01:05:26 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 209/250
2025-05-03 01:05:26 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 210/250
2025-05-03 01:05:26 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 211/250
2025-05-03 01:05:26 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 212/250
2025-05-03 01:05:26 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 213/250
2025-05-03 01:05:26 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 214/250
2025-05-03 01:05:26 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 215/250
2025-05-03 01:05:27 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 216/250
2025-05-03 01:05:27 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 217/250
2025-05-03 01:05:27 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 218/250
2025-05-03 01:05:27 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 219/250
2025-05-03 01:05:27 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 220/250
2025-05-03 01:05:27 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 221/250
2025-05-03 01:05:27 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 222/250
2025-05-03 01:05:27 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 223/250
2025-05-03 01:05:27 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 224/250
2025-05-03 01:05:27 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 225/250
2025-05-03 01:05:28 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 226/250
2025-05-03 01:05:28 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 227/250
2025-05-03 01:05:28 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 228/250
2025-05-03 01:05:28 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 229/250
2025-05-03 01:05:28 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 230/250
2025-05-03 01:05:28 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 231/250
2025-05-03 01:05:28 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 232/250
2025-05-03 01:05:28 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 233/250
2025-05-03 01:05:28 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 234/250
2025-05-03 01:05:28 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 235/250
2025-05-03 01:05:28 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 236/250
2025-05-03 01:05:29 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 237/250
2025-05-03 01:05:29 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 238/250
2025-05-03 01:05:29 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 239/250
2025-05-03 01:05:29 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 240/250
2025-05-03 01:05:29 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 241/250
2025-05-03 01:05:29 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 242/250
2025-05-03 01:05:29 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 243/250
2025-05-03 01:05:30 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 244/250
2025-05-03 01:05:30 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 245/250
2025-05-03 01:05:30 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 246/250
2025-05-03 01:05:30 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 247/250
2025-05-03 01:05:30 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 248/250
2025-05-03 01:05:30 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 249/250
2025-05-03 01:05:30 | DEBUG    | 🐛 | [_load_dataset_to_numpy   :1551] | Loading batch 250/250
2025-05-03 01:05:30 | INFO     | ℹ️ | [_load_dataset_to_numpy   :1557] | Finished loading. X shape: (8000, 3, 64, 64), y shape: (8000,)
2025-05-03 01:05:30 | INFO     | ℹ️ | [non_nested_grid_search   :1614] | Fitting GridSearchCV with NumPy arrays...
2025-05-03 01:05:31 | DEBUG    | 🐛 | [__init__                 :783 ] | SimpleCNN initialized with 7 output classes.
2025-05-03 01:05:31 | DEBUG    | 🐛 | [get_dataset              :1084] | [DEBUG] Adapter.get_dataset: X type <class 'numpy.ndarray'>. Using default super().get_dataset(X, y).
2025-05-03 01:05:31 | DEBUG    | 🐛 | [get_dataset              :1091] | [DEBUG] Adapter.get_dataset: Converting y to LongTensor.
2025-05-03 01:05:31 | DEBUG    | 🐛 | [get_split_datasets       :1163] | [DEBUG] Adapter.get_split_datasets: No X_val provided, using self.train_split.
2025-05-03 01:05:54 | DEBUG    | 🐛 | [get_dataset              :1084] | [DEBUG] Adapter.get_dataset: X type <class 'numpy.ndarray'>. Using default super().get_dataset(X, y).
2025-05-03 01:05:54 | DEBUG    | 🐛 | [get_dataset              :1084] | [DEBUG] Adapter.get_dataset: X type <class 'numpy.ndarray'>. Using default super().get_dataset(X, y).
2025-05-03 01:05:55 | DEBUG    | 🐛 | [__init__                 :783 ] | SimpleCNN initialized with 7 output classes.
2025-05-03 01:05:55 | DEBUG    | 🐛 | [get_dataset              :1084] | [DEBUG] Adapter.get_dataset: X type <class 'numpy.ndarray'>. Using default super().get_dataset(X, y).
2025-05-03 01:05:55 | DEBUG    | 🐛 | [get_dataset              :1091] | [DEBUG] Adapter.get_dataset: Converting y to LongTensor.
2025-05-03 01:05:55 | DEBUG    | 🐛 | [get_split_datasets       :1163] | [DEBUG] Adapter.get_split_datasets: No X_val provided, using self.train_split.
2025-05-03 01:06:17 | DEBUG    | 🐛 | [get_dataset              :1084] | [DEBUG] Adapter.get_dataset: X type <class 'numpy.ndarray'>. Using default super().get_dataset(X, y).
2025-05-03 01:06:18 | DEBUG    | 🐛 | [get_dataset              :1084] | [DEBUG] Adapter.get_dataset: X type <class 'numpy.ndarray'>. Using default super().get_dataset(X, y).
2025-05-03 01:06:18 | DEBUG    | 🐛 | [__init__                 :783 ] | SimpleCNN initialized with 7 output classes.
2025-05-03 01:06:18 | DEBUG    | 🐛 | [get_dataset              :1084] | [DEBUG] Adapter.get_dataset: X type <class 'numpy.ndarray'>. Using default super().get_dataset(X, y).
2025-05-03 01:06:18 | DEBUG    | 🐛 | [get_dataset              :1091] | [DEBUG] Adapter.get_dataset: Converting y to LongTensor.
